test_id,max_num_candidates,max depth,nl_utterance,target_formula,initial_user_waiting,initial_candidates_generation_time,candidates_generation_solving_time,num_initial_candidates,num_attempts_candidates_generation,num_questions_asked,average_question_waiting,average_disambiguation_duration,num_disambiguations,formula_is_found,result_formula,TOP1,TOP3,TOP5
task1.json340,3,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.350782,1.9658166259996506,0.3195785720004096,2,5,1,0.019826,1.1495798979999563,1,True,"until(at_dry,at_4_1)",False,True,True
task1.json341,3,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.259629,1.849428908000391,0.25099169899976914,3,4,2,0.60686,1.1596027979999235,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json342,3,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.326982,1.9479233840002053,0.3150150159999612,3,5,1,0.031219,1.1435455669998191,1,True,"until(at_dry,at_4_1)",False,True,True
task1.json360,3,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",7.640363,6.260898582000209,1.0378642509995188,3,5,2,0.6667115,1.2065370969999094,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json361,3,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",48.807563,5.724581235000187,0.6010440950003613,2,4,1,0.023598,42.847331094999845,1,True,"until(at_dry,at_4_1)",True,True,True
task1.json362,3,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",7.859013,6.3748086460000195,1.1330402030002915,2,5,1,0.026546,1.2487072819999412,1,True,"until(at_dry,at_4_1)",True,True,True
task1.json540,5,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.602793,2.2236155870000403,0.4876761049995366,4,7,2,0.607389,1.1415824294997492,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json541,5,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.597711,2.2204640109998763,0.4737550000004376,3,7,1,0.031211,1.1416986950002865,1,True,"until(at_dry,at_4_1)",True,True,True
task1.json542,5,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.649167,2.2734285000001364,0.5307407260002037,3,7,2,0.6013565,1.1384087525000268,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json560,5,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",8.194478,6.60230946899992,1.258151515999998,5,6,2,21.445364,22.08200056250007,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json561,5,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",8.56408,6.974936333000187,1.5449623629992857,4,7,1,0.03757,1.3533461349998106,1,True,"until(at_dry,at_4_1)",True,True,True
task1.json562,5,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",8.195797,6.815740019000259,1.4674121649986773,4,7,1,41.843595,21.46923555049989,2,True,"until(at_dry,at_4_1)",True,True,True
task2.json340,3,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",5.180688,4.62551313700078,0.5136766699997679,3,4,2,0.5962065,0.7034514459996899,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json341,3,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",5.234921,4.675050794000526,0.5813087229998928,3,4,2,0.5722704999999999,0.6828220064999186,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json342,3,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",5.296084,4.73507477899966,0.6366352659997574,3,4,2,0.564686,0.6764545949995409,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json360,3,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",13.428061,12.840818082000624,1.9653605029989194,3,4,1,13.945832,7.1094444220002515,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",False,True,True
task2.json361,3,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",28.690297,13.891474705000292,2.6236608069993963,1,5,,,,,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json362,3,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",28.450287,13.475340230000256,2.384391022998898,2,5,1,0.026186,14.704203859999325,1,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json540,5,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",7.015387,5.684341787999983,1.0655708600015714,4,7,3,0.5365216666666667,0.8510184923337268,3,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json541,5,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",6.521834,5.948297103999721,1.347366678999606,5,7,3,0.7394599999999999,0.7938379973335637,3,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json542,5,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",6.287582,5.714115267999659,1.10740926699782,5,7,3,0.7953133333333332,0.8509920039999391,3,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",False,True,True
task2.json560,5,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",30.106135,15.719661767000616,3.9301967550009067,1,7,,,,,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json561,5,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",30.464224,15.425400906000505,3.831307923001077,3,7,2,0.1820045,7.5316017694995026,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json562,5,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",30.023053,15.108836484999301,3.5338751830004185,3,7,2,0.569267,7.8577192305006065,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task3.json340,3,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",9.989612,8.383339461000105,1.259475943000325,2,5,1,0.02918,1.3676870569997845,1,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json341,3,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",10.271323,8.665806967999742,1.5507409150004605,2,5,1,0.028079,1.366144808000172,1,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json342,3,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",10.131198,8.527350069999557,1.3884752750000189,2,5,1,0.028084,1.3648782449999999,1,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json360,3,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",30.39766,28.78991847599991,9.621550654000202,2,5,1,0.028113,1.3692242199995235,1,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json361,3,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",86.984055,37.87657038399993,18.479233670999747,1,5,,,,,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json362,3,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",77.944234,27.297109690999605,8.116347888001656,2,5,1,0.027419,50.408281244000136,1,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json540,5,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",11.533565,9.925389986000482,2.330439501998626,3,7,2,0.7216254999999999,1.3699299025001892,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json541,5,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",11.561817,9.950930623000204,2.3243836659994486,3,7,2,0.725994,1.3741950519997772,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json542,5,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",11.778673,10.176328303000446,2.5777366860002076,3,7,2,0.721855,1.3677142850001474,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json560,5,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",89.397151,39.771128237000084,19.787156784002036,1,7,,,,,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json561,5,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",85.678783,36.27486057199985,16.2289100329981,1,7,,,,,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json562,5,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",87.818906,38.82254259700039,18.767062986001292,1,7,,,,,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task4.json340,3,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),14.493149,4.86660996899991,0.6064029140006824,2,5,1,0.02726,9.378517715999806,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json341,3,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),4.675481,4.167012985999463,0.4012012509992928,3,3,1,8.784414,4.500352146500518,2,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json342,3,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),13.596629,4.15747982099947,0.3831833459998961,2,3,1,0.026428,9.191206702999807,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json360,3,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),21.032584,11.581159301999833,1.6961030060001576,2,4,1,0.028783,9.20320419699965,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json361,3,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),20.966443,11.521879783000259,1.6294475299991973,2,4,1,0.025658,9.195407455999884,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json362,3,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),13.045333,12.522090295000453,2.2819201060001433,2,5,1,0.028068,0.2751971739999135,1,False,"before(at_4_0,pick_two_x_square_item_at_4_0)",False,False,False
task4.json540,5,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),16.045059,5.55951778600047,0.9871572259989989,4,7,2,0.167045,5.249042583500341,2,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json541,5,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),15.913218,5.544465459999628,0.9123639510016801,4,7,1,7.308754,8.688356091999594,2,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json542,5,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),6.043308,5.5304362820006645,0.9066629270027988,4,7,2,4.621492,4.7132257729999765,2,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json560,5,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),14.836815,14.310486504000437,3.4180469949988037,3,7,1,10.386945,5.30856722749968,2,False,"before(at_4_0,pick_two_x_square_item_at_4_0)",False,False,False
task4.json561,5,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),14.147584,13.632154856999477,2.8888103379986205,4,7,1,18.658836,9.434012403499764,2,True,eventually(pick_two_x_square_item_at_4_0),False,True,True
task4.json562,5,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),23.042167,13.457754346000002,2.8446865989999424,3,7,2,0.1715265,4.80342722100022,2,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task5.json340,3,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",20.177987,19.635765981000077,2.5271401919999334,3,4,1,0.0316,0.29435600399938266,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json341,3,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",21.130576,20.58966507199966,3.2529182020007283,3,4,1,0.032973,0.2926333949999389,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json342,3,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",21.161046,20.621075111999744,3.37673602599898,3,4,1,0.034221,0.29186964699965756,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,True,True
task5.json360,3,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",77.655185,65.1060336950004,14.468247282999073,2,4,1,0.028597,12.301295749000019,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json361,3,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",61.682357,61.137514324999756,10.51493610200032,3,4,1,16.334295,8.293261980499665,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,True,True
task5.json362,3,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",75.94799,59.73063151800034,9.164726197000164,2,4,1,0.025625,15.969667938000384,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json540,5,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",22.265955,21.720554470000025,3.752860203000637,5,6,2,1.32308,1.4262576510000144,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,True,True
task5.json541,5,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",23.866766,23.32083574799981,5.1590208480010915,4,7,2,1.4550545,1.5635837690001608,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json542,5,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",23.122653,22.58398296500036,4.556846341001801,5,6,2,1.4324425,1.5350557749998188,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,True,True
task5.json560,5,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",107.680929,73.26090179899984,21.285132764000082,3,7,1,0.035378,34.171961025999735,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json561,5,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",88.617006,72.78702441899986,20.555387256999893,4,6,1,36.140988,25.829770349999762,2,False,"before(pick_one_x_triangle_item_at_4_0,before(at_11_1,pick_one_x_x_item_at_11_1))",False,False,False
task5.json562,5,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",107.239576,73.21317766999982,21.08386203700138,3,7,1,0.03518,33.77841044499928,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task6.json340,3,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",9.527515,8.130049079000855,0.7604676150003797,3,3,2,0.6113545,1.1502588365005977,2,False,"until(at_dry,pick_one_x_x_item_at_3_1)",False,False,False
task6.json341,3,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",9.624306,8.22239606200037,0.8450513629986744,3,3,2,0.6078389999999999,1.1483732625001721,2,False,"until(at_dry,pick_one_x_x_item_at_3_1)",False,False,False
task6.json342,3,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",10.161864,8.760106603000168,1.052827176999017,3,4,1,0.032546,1.14942573099961,1,False,"until(at_dry,pick_one_x_x_item_at_3_1)",False,False,False
task6.json360,3,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",22.076192,20.425796763000108,2.2507593640002597,3,3,1,0.030027,1.3984547419995579,1,False,"before(at_dry,before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1))",False,False,False
task6.json361,3,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",22.057967,20.411730333000378,2.2430490440010544,3,3,2,0.8014625,1.4611296849998325,2,False,"before(pick_one_x_x_item_at_1_2,before(at_dry,pick_one_x_x_item_at_3_1))",False,False,False
task6.json362,3,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",28.569774,23.203960659000586,4.239190489000066,3,4,1,0.036377,5.113593014999424,1,False,"before(at_dry,before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1))",False,False,False
task6.json540,5,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",12.132717,10.730457336000654,1.9768928960002086,4,7,2,0.6884075000000001,1.2262572745003126,2,False,"before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1)",False,False,False
task6.json541,5,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",11.860435,10.458883112999501,1.8102661430002627,4,7,2,0.6887595,1.225609827500648,2,False,"before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1)",False,False,False
task6.json542,5,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",11.846718,10.44507355099995,1.8514805830000114,5,7,3,0.5790493333333334,0.9170526133333018,3,False,"before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1)",False,False,False
task6.json560,5,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",27.558779,25.906315963000452,6.1071430840001995,5,7,2,0.8006135000000001,1.460119351999765,2,False,"before(pick_one_x_x_item_at_1_2,before(at_dry,pick_one_x_x_item_at_3_1))",False,False,False
task6.json561,5,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",24.032646,22.37729037600002,3.5746419179986333,5,5,2,0.8129080000000001,1.4662430500002301,2,False,"before(at_dry,before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1))",False,False,False
task6.json562,5,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",25.769083,25.247800613000436,5.470323612002176,5,6,2,0.810858,0.8959510705003595,2,False,"before(pick_one_x_x_item_at_1_2,before(at_dry,pick_one_x_x_item_at_3_1))",False,False,False
task7.json340,3,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",3.533539,2.338133917999585,0.2654319259991098,3,3,1,0.034284,0.9556120429997463,1,False,"until(neg(pick_one_green_x_item_at_7_4),pick_two_x_x_item_at_7_4)",False,False,False
task7.json341,3,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",20.125973,2.8221439660001124,0.41506553800081747,1,5,,,,,False,eventually(pick_two_x_x_item_at_7_4),False,False,False
task7.json342,3,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",19.857504,2.5644152590002705,0.3383131880009387,1,4,,,,,False,eventually(pick_two_x_x_item_at_7_4),False,False,False
task7.json360,3,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",5.749825,5.217090275999908,0.8841066459990543,3,3,1,0.033812,0.2934159259993976,1,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",True,True,True
task7.json361,3,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",15.047722,5.028335044999949,0.717214819000219,2,3,1,0.033439,9.779379997000433,1,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",False,True,True
task7.json362,3,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",16.044225,5.233352549000301,0.824031417999322,2,3,1,0.031017,10.571227869999348,1,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",True,True,True
task7.json540,5,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",35.725932,3.1569594269994923,0.5309699190001993,1,6,,,,,False,eventually(pick_two_x_x_item_at_7_4),False,False,False
task7.json541,5,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",22.220678,3.535847107999871,0.6501534300005005,3,7,1,0.031781,18.444779667000148,1,False,"until(neg(pick_one_green_x_item_at_7_4),pick_two_x_x_item_at_7_4)",False,False,False
task7.json542,5,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",4.735819,3.5098772390001614,0.6636080300013418,5,7,1,0.048322,0.9861024250003538,1,False,"until(neg(pick_one_blue_x_item_at_7_4),pick_two_x_x_item_at_7_4)",False,False,False
task7.json560,5,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",8.032683,7.5016572889999225,2.1290140329992937,4,7,1,0.040228,0.291297945000224,1,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",False,True,True
task7.json561,5,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",7.103642,6.562584027999947,1.523540495000816,5,6,1,0.050549,0.3007859010003813,1,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",True,True,True
task7.json562,5,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",7.915436,6.657859515999917,1.5941916480005602,5,6,2,5.509886,3.9693415963332277,3,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",False,False,True
task8.json340,3,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.264878,0.7482769799999005,0.09848005200001353,3,3,1,0.029433,1.2510744940000222,1,False,"before(neg(at_dry),at_5_4)",False,False,False
task8.json341,3,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.348813,0.8374253480005791,0.1419374989991411,3,4,2,0.6607185,1.2484469655000794,2,True,"until(neg(at_dry),at_5_4)",False,True,True
