test_id,max_num_candidates,max depth,nl_utterance,target_formula,initial_user_waiting,initial_candidates_generation_time,candidates_generation_solving_time,num_initial_candidates,num_attempts_candidates_generation,num_questions_asked,average_question_waiting,average_disambiguation_duration,num_disambiguations,formula_is_found,result_formula,TOP1,TOP3,TOP5
task0.json562,5,6,"Step into water and then visit [6,4]","before(neg(at_dry),at_6_4)",3.405828,2.0370035730000495,0.4791619210001272,4,7,1,0.036253,1.3033040280000137,1,True,"before(neg(at_dry),at_6_4)",False,True,True
task1.json340,3,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",2.935696,1.6673257869999816,0.22673446699997157,3,4,2,0.631564,1.1991849234999847,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json341,3,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.023741,1.7428941040000154,0.25753841000005195,3,5,2,0.6374485000000001,1.2085625924999874,2,True,"until(at_dry,at_4_1)",False,True,True
task1.json342,3,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.030497,1.759913719999986,0.27769385800002055,2,5,1,0.025989,1.2018214940000007,1,True,"until(at_dry,at_4_1)",True,True,True
task1.json360,3,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",6.639111,5.366308551999964,0.639182337999955,3,4,2,0.6875605,1.262463281500004,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json361,3,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",6.88662,5.61791304999997,0.8115888710000263,3,5,2,0.6880445000000001,1.2568760985000154,2,True,"until(at_dry,at_4_1)",False,True,True
task1.json362,3,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",6.764609,5.488786700999981,0.7006003939999346,2,5,1,0.019507,1.2073932220000643,1,True,"until(at_dry,at_4_1)",True,True,True
task1.json540,5,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.225621,1.9543335000000752,0.383875622000005,4,7,1,0.029112,1.203183003999925,1,True,"until(at_dry,at_4_1)",True,True,True
task1.json541,5,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.19361,1.9209905249999792,0.34652372000027754,4,7,2,0.6375515,1.1994959749999907,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json542,5,4,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",3.227556,1.9503674510000337,0.3714103389997945,3,7,2,0.6320105,1.2022793660000275,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json560,5,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",7.225544,5.842254651999951,0.9270106359999772,5,6,2,22.607971999999997,23.22541601849997,2,True,"until(at_dry,at_4_1)",True,True,True
task1.json561,5,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",7.201917,5.927151006000031,1.0327021820000937,5,6,4,1.02844675,1.2836463214999867,4,True,"until(at_dry,at_4_1)",True,True,True
task1.json562,5,6,"stay dry until reaching [4,1]","until(at_dry,at_4_1)",7.349498,6.071992930000079,1.140871425999876,4,7,3,0.8744853333333333,1.2411932480000207,3,True,"until(at_dry,at_4_1)",True,True,True
task2.json340,3,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",4.099694,2.912905773000034,0.3185985580000761,3,4,2,0.1864595,0.7101574710000023,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json341,3,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",4.405048,3.2269675049999478,0.4705141100000674,3,5,1,0.025497,1.1015716949999614,1,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json342,3,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",4.109554,2.9524329520000947,0.3601644949999354,3,4,1,0.033511,1.0805905619999976,1,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json360,3,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",7.492112,7.081916894999949,0.8872960330000979,3,3,1,14.487074,7.38858789599999,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",False,True,True
task2.json361,3,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",22.662555,8.224019103000046,1.4234369860000697,1,5,,,,,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json362,3,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",21.896661,7.6856708660000095,1.1996665899999925,2,4,1,0.024669,14.13459212400005,1,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json540,5,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",4.159623,3.7848055940000904,0.6815316649998522,5,7,2,0.5844555,0.6833872505000045,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json541,5,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",4.992362,3.7703971359999287,0.6618336829999407,5,7,1,0.035635,1.1453877079999302,1,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json542,5,4,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",4.101773,3.7268857340000068,0.607157529999995,5,7,3,0.787452,0.841003775000066,3,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json560,5,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",25.135862,9.188289115000089,1.8947757250002724,2,7,1,0.021256,15.871501818999832,1,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json561,5,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",25.283349,9.226917561000164,1.8865469530003338,2,7,1,0.02526,15.980010266000136,1,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",True,True,True
task2.json562,5,6,"bring one green from [7,4] to [3,4]","before(pick_one_green_x_item_at_7_4,at_3_4)",9.158984,8.753534553999998,1.592666453999982,4,7,2,7.6652385,7.790119356000105,2,True,"before(pick_one_green_x_item_at_7_4,at_3_4)",False,True,True
task3.json340,3,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",8.797524,7.325886143999924,0.9439608909997332,3,5,2,0.7532679999999999,1.417734401999951,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json341,3,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",8.136306,6.47958440299999,0.6340035639996131,3,3,2,0.7732505,1.531892765499947,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",False,True,True
task3.json342,3,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",7.778715,6.382768371000111,0.5596058109999831,3,3,2,0.7313919999999999,1.3589993659999209,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",False,True,True
task3.json360,3,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",20.378828,18.925658301999874,1.8348266770003647,3,3,2,0.7721975,1.4280841490000284,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json361,3,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",23.522226,22.06162775299981,4.435928090000061,3,5,2,0.7687769999999999,1.431955697499916,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json362,3,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",24.297598,22.761482592999982,5.213506789999656,3,5,2,0.7432970000000001,1.4423637815001484,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json540,5,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",9.616611,8.067993231999935,1.3670451800001047,4,7,3,0.996325,1.4464230433333494,3,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",False,True,True
task3.json541,5,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",9.585263,8.12730030900002,1.3557212460002575,4,7,3,1.003284,1.4294823086667445,3,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json542,5,4,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",9.680301,8.28325385700009,1.5312691039998754,5,7,4,1.122851,1.4086499085000241,4,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",False,True,True
task3.json560,5,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",23.594908,22.209514617999957,4.274533748999829,5,6,3,18.121888,18.508965639333383,3,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",False,True,True
task3.json561,5,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",26.90014,25.439042967999967,7.191892926000037,5,7,3,1.05184,1.4667052986666629,3,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task3.json562,5,6,"take all green from [7,4] to water","before(pick_every_green_x_item_at_7_4,neg(at_dry))",27.596843,26.064562827999907,7.759088924000025,5,7,2,0.882109,1.5575526110000055,2,True,"before(pick_every_green_x_item_at_7_4,neg(at_dry))",True,True,True
task4.json340,3,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),13.488533,3.7283453989998634,0.3748333200003344,2,4,1,0.026506,9.689513304000002,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json341,3,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),3.631396,3.2868241660000876,0.24799085500012552,3,3,2,0.16986449999999997,0.2722456570000986,2,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json342,3,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),13.362597,3.636188248000053,0.381850095000118,2,4,1,0.021368,9.655663672999935,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json360,3,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),19.306223,9.399756384999819,1.0450574229996619,2,4,1,0.027654,9.835814143000107,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json361,3,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),19.412767,9.779152755000041,1.4028234579998298,2,4,1,0.027939,9.562586371999942,1,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json362,3,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),9.990597,9.638615687000083,1.2514872960000503,3,4,1,9.573181,4.907859780500075,2,True,eventually(pick_two_x_square_item_at_4_0),False,True,True
task4.json540,5,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),14.361831,4.58320299900015,0.6806514749998769,4,7,3,0.5364683333333333,3.731021779666738,3,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json541,5,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),15.050668,4.496426917999997,0.6255083200001081,4,7,2,0.17438499999999998,5.379685625499974,2,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json542,5,4,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),14.219832,4.469063785999879,0.6149823350001498,4,7,3,0.227934,3.4121077240001036,3,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json560,5,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),20.480739,10.752690398999675,1.8302081820002059,4,7,3,0.22652866666666668,3.4051695689998573,3,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json561,5,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),19.847771,10.106248203999712,1.4558037079991664,4,6,3,0.5385690000000001,3.7199954476665575,3,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task4.json562,5,6,"pick two square items from [4,0]",eventually(pick_two_x_square_item_at_4_0),10.915814,10.570478986000126,1.8954325709996738,5,6,2,8.820024,5.931826422000086,3,True,eventually(pick_two_x_square_item_at_4_0),True,True,True
task5.json340,3,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",11.491522,11.102086713999597,1.1650238629990781,3,4,2,1.497844,1.6200897185001395,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json341,3,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",10.525636,10.171885528000075,0.7429027530001804,3,3,2,0.2070485,0.3123756344998583,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,True,True
task5.json342,3,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",10.68883,10.314500097999826,0.8613049459995636,3,3,2,0.198582,0.31297933250039023,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,True,True
task5.json360,3,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",52.3425,32.60515526500012,4.590288310999767,2,4,1,0.023451,19.665998946999935,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json361,3,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",68.196451,33.137406548999934,4.849673967999934,1,4,,,,,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json362,3,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",45.328827,29.987371282999902,2.4947225450000587,2,3,1,0.02541,15.270169463999991,1,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json540,5,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",12.732432,12.354578539000158,1.7739434630002506,5,6,3,1.1855233333333335,1.2444250933332721,3,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json541,5,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",15.60849,12.81222253199985,1.860371247000785,4,7,2,1.30192,2.6217702800001916,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json542,5,4,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",15.018922,12.14085474500007,1.6156570690004628,5,6,2,0.209374,1.5715725120001025,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json560,5,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",35.205533,34.82372284899975,6.173956976999307,5,6,2,8.4947485,8.605730059500047,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",True,True,True
task5.json561,5,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",34.240839,33.897879228999955,5.338610006000181,5,6,2,8.032198,5.408201959666864,3,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,True,True
task5.json562,5,6,"get one triangle from [4,0] and then one item from [11,1]","before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",34.580121,34.1825651109998,5.692895588000283,5,5,1,35.286662,17.773976532999995,2,True,"before(pick_one_x_triangle_item_at_4_0,pick_one_x_x_item_at_11_1)",False,False,True
task6.json340,3,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",7.216936,5.933988971999952,0.498174704000121,3,3,2,0.637657,1.205248807000089,2,False,"until(at_dry,pick_one_x_x_item_at_3_1)",False,False,False
task6.json341,3,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",7.044209,5.76422520899996,0.4293529159999707,3,3,1,0.032158,1.2052004629999828,1,False,"before(at_dry,pick_one_x_x_item_at_3_1)",False,False,False
task6.json342,3,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",6.01591,5.659481565000078,0.4069424730000719,3,3,2,0.16549999999999998,0.274394314500114,2,False,eventually(pick_every_blue_square_item_at_3_1),False,False,False
task6.json360,3,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",15.992557,14.717045736999808,1.3617498079997858,3,3,2,0.693682,1.2604990459999499,2,False,eventually(pick_one_x_square_item_at_3_1),False,False,False
task6.json361,3,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",17.248738,15.719648544999927,2.0181702469999436,3,3,2,2.7292035,3.4161861225002212,2,False,"before(at_dry,before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1))",False,False,False
task6.json362,3,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",16.496167,15.220442015000117,1.5699581960002433,3,3,2,0.7634145000000001,1.3307998720001706,2,False,"before(at_dry,before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1))",False,False,False
task6.json540,5,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",9.064978,7.781483386000218,1.161106999999447,5,7,4,0.77969775,1.0227582720000328,4,False,"before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1)",False,False,False
task6.json541,5,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",6.882013,6.5299670899999,0.7098597749995861,5,5,3,0.22672099999999995,0.2762105123335156,3,False,eventually(pick_every_blue_square_item_at_3_1),False,False,False
task6.json542,5,4,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",6.990728,6.640784293999786,0.7498497369997494,5,5,2,0.17531549999999999,0.27527990649991807,2,False,eventually(pick_every_blue_square_item_at_3_1),False,False,False
task6.json560,5,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",21.761924,20.329138059000343,4.598345083998993,4,7,2,2.701209,3.34302058700041,2,False,"before(at_dry,before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1))",False,False,False
task6.json561,5,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",17.327811,16.978297401999953,2.6571036280001863,5,6,2,0.1779085,0.27463575849969857,2,False,eventually(pick_every_blue_square_item_at_3_1),False,False,False
task6.json562,5,6,"get one item from [1,2] and one from [3,1] and in the process never step on a water tile","and(until(at_dry,pick_one_x_x_item_at_3_1), before(pick_one_x_triangle_item_at_1_2,pick_one_x_x_item_at_3_1))",18.323461,17.04595642000004,2.6352477239997825,5,5,4,2.09297575,2.3455420599998433,4,False,"before(at_dry,before(pick_one_x_x_item_at_1_2,pick_one_x_x_item_at_3_1))",False,False,False
task7.json340,3,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",19.592363,1.698712933999559,0.15954512299958878,1,3,,,,,False,eventually(pick_two_x_x_item_at_7_4),False,False,False
task7.json341,3,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",12.291463,1.8856234540003243,0.209821935999571,2,4,1,0.025393,10.33711630300013,1,False,"before(at_6_4,pick_two_x_x_item_at_7_4)",False,False,False
task7.json342,3,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",17.962464,1.7517933899998752,0.18164964100014913,1,3,,,,,False,eventually(pick_two_x_x_item_at_7_4),False,False,False
task7.json360,3,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",4.290785,3.9106845779997457,0.7038238939994699,3,3,1,0.029734,0.31122023700027057,1,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",False,True,True
task7.json361,3,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",3.9426,3.5458412100001624,0.42774834399961037,3,3,1,0.03498,0.32770589099982317,1,False,"and(eventually(pick_one_blue_x_item_at_7_4),before(at_7_4,pick_one_green_x_item_at_7_4))",False,False,False
task7.json362,3,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",3.887594,3.523193959999844,0.40242207300025257,3,3,1,0.028864,0.29589379400022153,1,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",False,True,True
task7.json540,5,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",21.289562,2.692517769999995,0.4422755610007698,3,7,2,0.205974,9.430731224499823,2,False,"until(neg(pick_one_blue_x_item_at_7_4),pick_two_x_x_item_at_7_4)",False,False,False
task7.json541,5,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",3.408978,2.3534197059998405,0.32052734400031113,5,6,2,0.21083500000000002,0.6615129465001246,2,False,"before(at_6_4,pick_two_x_x_item_at_7_4)",False,False,False
task7.json542,5,4,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",12.851243,2.557562837000205,0.40026711799964687,4,7,2,0.20976999999999998,5.289923627999997,2,False,"before(at_5_4,pick_two_x_x_item_at_7_4)",False,False,False
task7.json560,5,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",5.643714,5.24501680000003,1.1574427570003536,5,7,1,10.765322,5.517021927999849,2,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",False,False,True
task7.json561,5,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",27.55959,5.796891420000065,1.2605903439998656,1,7,,,,,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",True,True,True
task7.json562,5,6,"get one green and one blue item from [7,4]","and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",4.974629,4.585878177999803,0.7850685610001165,5,6,1,11.648324,5.954085437499771,2,True,"and(eventually(pick_one_blue_x_item_at_7_4),eventually(pick_one_green_x_item_at_7_4))",False,True,True
task8.json340,3,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",1.0934,0.6910451600001579,0.078976249999414,3,3,2,0.6868065,0.8166896645000179,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json341,3,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.17978,0.7740436149997549,0.1156653599996389,3,4,2,0.6893715,1.3215055780001421,2,True,"until(neg(at_dry),at_5_4)",True,True,True
